DocDate,DocRef,AcCode,Customer Name,Postal Code,TelNo,AcCur,AcCurWTaxAmt,HomeWTaxAmt,ProjectCode,Location,Sales Person,SalesPerson Name,Sales contact
20180326,ICG_B181-0560,B0023USD,Pumpkin Expert Pte Ltd,349581,97572146,USD,258750,339816.38,P8331,2,S091,Danny,85088856
20180413,CSA_CT1810015,S0002USD,Ugli fruit Expert Pte Ltd,244049,96520595,USD,0,-215.34,P8332,4,S088,Ali,85084183
20180413,ICG_B181-0575,T0012USD,Pea Import Pte Ltd,892655,94574310,USD,3312.72,4345.29,P8333,5,S090,Charles,85081768
20180412,BR_D181000538,K0031USD,Blood orange Master Pte Ltd,296357,97775900,USD,54000,70605,P8334,1,S094,John,85084094
20180409,ICG_B181-0573,A0073USD,Lime Parallel Importer Pte Ltd,679370,97449080,USD,53524.63,70331.36,P8335,5,S091,Danny,85088856
20180413,BR_D181000539,P0016SGD,Cherry Automation Pte Ltd,931860,99477183,SGD,1815.66,1815.66,P8336,3,S091,Danny,85088856
20180413,BR_D181000540,F0004USD,Mulberry Innovation Pte Ltd,493221,96813015,USD,23400,30649.32,P8337,3,S093,Lily,85089620
20180416,ICG_B181-0577,F0001USD,Goji berry Automation Pte Ltd,402789,99114441,USD,86338.46,113224.26,P6001,4,S092,Eugiene,85094519
20180401,ICG_B181-0579,A0003USD,White currant Import Pte Ltd,569245,96940666,USD,165750,217049.63,P8338,2,S089,Bala,85084539
20180416,BR_D181000541,T0012USD,Pea Import Pte Ltd,892655,94574310,USD,3312.72,4345.29,P8339,1,S089,Bala,85084539
20180416,BR_D181000542,N016USD,Boysenberry Import Pte Ltd,614892,97527079,USD,86900,114308.26,P8340,4,S088,Ali,85084183
20180414,ICG_B181-0576,S0007USD,Nectarine Marketing Pte Ltd,864955,98254166,USD,100699.5,132057.32,P8341,4,S091,Danny,85088856
20180417,BR_D181000543,Z0002USD,Persimmon Distribution Pte Ltd,730659,99227375,USD,52000,68449.27,P8342,5,S094,John,85084094
20180417,BR_D181000544,F0001USD,Goji berry Automation Pte Ltd,402789,99114441,USD,12941.65,16988.5,P5726,4,S090,Charles,85081768
20180417,BR_D181000545,B0023USD,Pumpkin Expert Pte Ltd,349581,97572146,USD,266250,349654.13,P8343,1,S088,Ali,85084183
20180417,BR_D181000546,S0002USD,Ugli fruit Expert Pte Ltd,244049,96520595,USD,51000,66978.3,P8237,5,S090,Charles,85081768
20180418,BR_D181000547,S0055USD,Olive United Pte Ltd,619263,96648413,USD,196250,258147.25,P8344,4,S091,Danny,85088856
20180418,BR_D181000548,J0009USD,Blueberry Assist Pte Ltd,471210,98951166,USD,86350,113584.79,P8345,2,S092,Eugiene,85094519
20180419,BR_D181000549,N015USD,Mandarine Expert Pte Ltd,329475,97776914,USD,78210,102926.1,P8346,1,S093,Lily,85089620
20180329,BD_R181000121,E0017USD,Blackcurrant Logistics Pte Ltd,302746,96740621,USD,6500,-8515,P8347,2,S090,Charles,85081768
20180406,JE_CN181-0015,P0026USD,Longan Innovation Pte Ltd,431541,99001149,USD,406.65,-535.39,P8348,3,S094,John,85084094
20180413,ICG_B181-0578,A0073USD,Lime Parallel Importer Pte Ltd,679370,97449080,USD,50300.25,65978.84,P8349,1,S090,Charles,85081768
20180409,ICG_B181-0580,S0062USD,Nectarine Master Pte Ltd,657046,94960038,USD,56210,73859.94,P8070,5,S092,Eugiene,85094519
20180419,BR_D181000550,S0044USD,Salak Parallel Importer Pte Ltd,246704,98177321,USD,26325,34906.95,P8350,2,S094,John,85084094
20180419,BR_D181000551,H0008SGD,Jambul Trading Pte Ltd,614932,96010008,SGD,2548.1,2548.1,P8351,1,S089,Bala,85084539
20180408,ICG_B181-0572,K0010USD,Watermelon Specialist Pte Ltd,813808,98431300,USD,131890,173303.46,P8352,5,S089,Bala,85084539
20180402,ICG_B181-0569,H0013USD,Soursop Parallel Importer Pte Ltd,868159,98117745,USD,60060,78648.57,P8353,3,S092,Eugiene,85094519
20180420,BR_D181000552,S0058USD,Olive Trading Pte Ltd,251589,95254350,USD,41040,53741.88,P8354,1,S094,John,85084094
20180421,ICG_B181-0583,H0008SGD,Jambul Trading Pte Ltd,614932,96010008,SGD,884.76,884.76,P8355,5,S091,Danny,85088856
20180420,BR_D181000553,K0010USD,Watermelon Specialist Pte Ltd,813808,98431300,USD,134310,177154.89,P8356,1,S093,Lily,85089620
20180423,ICG_B181-0584,P0011SGD,Blackcurrant Trading Pte Ltd,172636,98957861,SGD,1153.46,1153.46,P8357,3,S095,Mary,85095164
20180423,JE_J1810058,C0011SGD,Melon Innovation Pte Ltd,458966,96707505,SGD,0,0,P8358,5,S092,Eugiene,85094519
20180423,JE_J1810058,D0013SGD,Redcurrant United Pte Ltd,423834,97184210,SGD,0,0,P8359,1,S088,Ali,85084183
20180423,JE_J1810058,H0002SGD,Soursop Relay Pte Ltd,122468,97979602,SGD,0,0,P7257,1,S089,Bala,85084539
20180423,JE_J1810058,S0021SGD,Star fruit Expert Pte Ltd,810519,98364996,SGD,0,0,P8360,3,S094,John,85084094
20180423,JE_J1810058,T0012USD,Pea Import Pte Ltd,892655,94574310,USD,0,0,P8361,2,S095,Mary,85095164
20180423,JE_J1810058,U0003SGD,Jambul Control Pte Ltd,686369,96144182,SGD,0,0,P8362,2,S092,Eugiene,85094519
20180420,ICG_B181-0585,P0018USD,Tamarillo Innovation Pte Ltd,187328,96382378,USD,1217239.5,1597992.02,P8363,2,S089,Bala,85084539
20180424,ICG_B181-0582,E0017USD,Blackcurrant Logistics Pte Ltd,302746,96740621,USD,106340,139730.76,P8364,4,S095,Mary,85095164
20180424,JE_J1810059,C0021SGD,Jabuticaba Innovation Pte Ltd,384515,97583609,SGD,0,0,P8365,4,S093,Lily,85089620
20180424,ICG_B181-0586,C0011SGD,Melon Innovation Pte Ltd,458966,96707505,SGD,3418.65,3418.65,P8366,4,S093,Lily,85089620
20180424,BR_D181000554,F0001USD,Goji berry Automation Pte Ltd,402789,99114441,USD,86338.46,113224.26,P8367,4,S091,Danny,85088856
20180416,ICG_B181-0587,M0009USD,Kiwano (horned melon) Specialist Pte Ltd,135921,99503962,USD,135000,177039,P8368,5,S092,Eugiene,85094519
20180424,ICG_B181-0566,M0037USD,Gooseberry Automation Pte Ltd,112154,95441328,USD,84250,111808.18,P8369,5,S088,Ali,85084183
20180425,BR_D181000555,P0026USD,Longan Innovation Pte Ltd,431541,99001149,USD,1569593.35,2064642.61,P8370,2,S092,Eugiene,85094519
20180425,BR_D181000556,N0004USD,Cucumber Expert Pte Ltd,671919,97139826,USD,41895,55108.68,P7088,1,S091,Danny,85088856
20180426,BR_D181000557,G0021USD,Tomato Trading Pte Ltd,761469,94969259,USD,198750,260263.13,P8371,5,S095,Mary,85095164
20180426,JE_J1810062,A0083USD,Olive Dealer Pte Ltd,460044,98270819,USD,0,232.78,P8372,4,S090,Charles,85081768
20180426,JE_J1810063,S0002USD,Ugli fruit Expert Pte Ltd,244049,96520595,USD,0,0,P8373,5,S088,Ali,85084183
20180427,BR_D181000558,P0018USD,Tamarillo Innovation Pte Ltd,187328,96382378,USD,3239057.3,4241545.53,P8374,5,S093,Lily,85089620
20180426,BR_D181000559,N013USD,Papaya Logistics Pte Ltd,883545,95530364,USD,27370,35895.76,P8375,4,S090,Charles,85081768
20180426,BR_D181000560,M0009USD,Kiwano (horned melon) Specialist Pte Ltd,135921,99503962,USD,23550,30883.47,P7812,3,S094,John,85084094
20180426,BD_R181000138,W0012SGD,Dragonfruit (or Pitaya) Export Pte Ltd,254291,98143208,SGD,22791,-22791,P8376,2,S090,Charles,85081768
20180427,BR_D181000561,S0007USD,Nectarine Marketing Pte Ltd,864955,98254166,USD,100699.5,132057.32,P7865,5,S088,Ali,85084183
20180409,ICG_B181-0581,A0084USD,Marionberry Export Pte Ltd,958859,95482856,USD,53300,70036.2,P8377,2,S088,Ali,85084183
20180427,BR_D181000563,W0001USD,Tamarind Expert Pte Ltd,915085,99460358,USD,93500,122438.25,P8378,5,S089,Bala,85084539
20180416,JE_J1810066,M0009USD,Kiwano (horned melon) Specialist Pte Ltd,135921,99503962,USD,23550,30883.47,P8379,1,S094,John,85084094
20180427,ICG_B181-0591,S0058USD,Olive Trading Pte Ltd,251589,95254350,USD,42322.5,56204.28,P8380,3,S089,Bala,85084539
20180430,BR_D181000564,C0011SGD,Melon Innovation Pte Ltd,458966,96707505,SGD,3418.65,3418.65,P8381,2,S094,John,85084094
20180430,BR_D181000565,P0016SGD,Cherry Automation Pte Ltd,931860,99477183,SGD,1021.85,1021.85,P5445,3,S088,Ali,85084183
20180502,ICG_B191-0001,F0001USD,Goji berry Automation Pte Ltd,402789,99114441,USD,17384.91,23182.78,P8382,5,S088,Ali,85084183
20180430,BR_D181000566,M0005USD,Chico fruit Assist Pte Ltd,453408,99293075,USD,134400.6,176199.19,P8383,2,S093,Lily,85089620
20180426,ICG_B181-0590,S0046USD,Grape Automation Pte Ltd,396544,94781253,USD,47915,63631.12,P8384,2,S090,Charles,85081768
20180502,BR_D191000001,E0017USD,Blackcurrant Logistics Pte Ltd,302746,96740621,USD,52000,68435.9,P8385,2,S095,Mary,85095164
20180502,BR_D191000002,A0073USD,Lime Parallel Importer Pte Ltd,679370,97449080,USD,103824.88,136310.2,P8386,3,S090,Charles,85081768
20180502,BD_R191000001,A0073USD,Lime Parallel Importer Pte Ltd,679370,97449080,USD,644.88,-859.95,P8387,5,S092,Eugiene,85094519
20180423,ICG_B181-0589,A0003USD,White currant Import Pte Ltd,569245,96940666,USD,159000,209403,P8388,5,S088,Ali,85084183
20180502,ICG_B191-0005,A0078USD,Purple mangosteen Trading Pte Ltd,526903,96463354,USD,94535,126062.42,P8389,3,S093,Lily,85089620
20180402,JE_J1810067,G0021USD,Tomato Trading Pte Ltd,761469,94969259,USD,5000,-6547.5,P8390,4,S089,Bala,85084539
20180430,JE_J1810068,G0021USD,Tomato Trading Pte Ltd,761469,94969259,USD,11525.5,-15254,P8391,1,S093,Lily,85089620
20180504,BR_D191000003,M0040USD,Squash Control Pte Ltd,274161,97022985,USD,26400,34671.12,P8392,1,S094,John,85084094
20180503,BR_D191000004,B0022USD,Mulberry Specialist Pte Ltd,835434,97530103,USD,54750,71667.75,P8393,5,S088,Ali,85084183
20180503,BR_D191000005,A0078USD,Purple mangosteen Trading Pte Ltd,526903,96463354,USD,56976.5,74525.26,P8394,4,S094,John,85084094
20180505,ICG_B191-0008,H0008SGD,Jambul Trading Pte Ltd,614932,96010008,SGD,1769.51,1769.51,P7063,1,S094,John,85084094
20180504,BR_D191000006,S0062USD,Nectarine Master Pte Ltd,657046,94960038,USD,56210,73859.94,P8395,2,S093,Lily,85089620
20180504,BR_D191000007,P0026USD,Longan Innovation Pte Ltd,431541,99001149,USD,1155000,1510740,P8396,5,S095,Mary,85095164
20180507,BR_D191000008,M0037USD,Gooseberry Automation Pte Ltd,112154,95441328,USD,67400,89717.83,P8397,5,S094,John,85084094
20180507,BR_D191000009,M0005USD,Chico fruit Assist Pte Ltd,453408,99293075,USD,154398.6,202879.76,P8398,1,S093,Lily,85089620
20180504,ICG_B191-0002,P0018USD,Tamarillo Innovation Pte Ltd,187328,96382378,USD,2840222.8,3778916.44,P8399,5,S088,Ali,85084183
20180508,BD_R191000004,A0003USD,White currant Import Pte Ltd,569245,96940666,USD,25750,-34363.38,P8400,2,S092,Eugiene,85094519
20180507,ICG_B191-0006,J0019USD,Lime Specialist Pte Ltd,620921,95852550,USD,75600,100699.2,P8401,4,S088,Ali,85084183
20180509,BR_D191000010,S0023SGD,Grape Relay Pte Ltd,364211,95033313,SGD,38221.47,38221.47,P8402,3,S095,Mary,85095164
20180507,ICG_B191-0003,B0010USD,Blueberry Control Pte Ltd,365024,96207948,USD,89100,118681.2,P8403,3,S090,Charles,85081768
20180509,BR_D191000011,H0013USD,Soursop Parallel Importer Pte Ltd,868159,98117745,USD,51051,66851.28,P8404,1,S089,Bala,85084539
20180509,BR_D191000012,P0016SGD,Cherry Automation Pte Ltd,931860,99477183,SGD,783.24,783.24,P6272,2,S091,Danny,85088856
20180504,ICG_B191-0004,T0013SGD,Star fruit Marketing Pte Ltd,598685,96391068,SGD,1139.55,1139.55,P8405,5,S090,Charles,85081768
20180306,BD_R181000107,H0013USD,Soursop Parallel Importer Pte Ltd,868159,98117745,USD,9009,-12109.9,P8406,3,S094,John,85084094
20180509,ICG_B191-0015,H0008SGD,Jambul Trading Pte Ltd,614932,96010008,SGD,697.69,697.69,P8407,3,S088,Ali,85084183
20180509,BR_D191000013,T0013SGD,Star fruit Marketing Pte Ltd,598685,96391068,SGD,1139.55,1139.55,P8408,2,S088,Ali,85084183
20180509,BR_D191000014,H0013USD,Soursop Parallel Importer Pte Ltd,868159,98117745,USD,0,-312.61,P8409,3,S090,Charles,85081768
20180425,ICG_B181-0588,K0010USD,Watermelon Specialist Pte Ltd,813808,98431300,USD,131890,174424.53,P8410,3,S094,John,85084094
20180510,BR_D191000015,H0008SGD,Jambul Trading Pte Ltd,614932,96010008,SGD,10252.53,10252.53,P8411,3,S088,Ali,85084183
20180511,BR_D191000016,S0043USD,Feijoa Master Pte Ltd,503715,96316353,USD,82500,108619.5,P8412,1,S094,John,85084094
20180511,BR_D191000017,F0001USD,Goji berry Automation Pte Ltd,402789,99114441,USD,17384.91,23182.78,P8413,4,S094,John,85084094
20180511,BR_D191000018,M0009USD,Kiwano (horned melon) Specialist Pte Ltd,135921,99503962,USD,135000,177039,P8414,3,S095,Mary,85095164
20180510,ICG_B191-0007,E0019USD,Currant Import & Export Pte Ltd,474952,96868496,USD,81000,108880.2,P8415,3,S091,Danny,85088856
20180510,ICG_B191-0014,S0058USD,Olive Trading Pte Ltd,251589,95254350,USD,42750,57464.55,P8416,1,S092,Eugiene,85094519
20180511,BR_D191000019,S0058USD,Olive Trading Pte Ltd,251589,95254350,USD,42322.5,56204.28,P8417,5,S089,Bala,85084539
20180514,BR_D191000020,P0018USD,Tamarillo Innovation Pte Ltd,187328,96382378,USD,1217239.5,1597992.02,P5998,4,S090,Charles,85081768
20180514,BR_D191000021,A0084USD,Marionberry Export Pte Ltd,958859,95482856,USD,53300,70036.2,P8418,1,S088,Ali,85084183
20180510,ICG_B191-0013,F0008USD,Jackfruit Relay Pte Ltd,569156,99137431,USD,46656,62715,P8419,4,S092,Eugiene,85094519
20180514,ICG_B191-0009,B0018,Lychee Import & Export Pte Ltd,155809,95950263,USD,415020.05,552806.71,P8420,5,S095,Mary,85095164
20180515,ICG_B191-0017,S0007USD,Nectarine Marketing Pte Ltd,864955,98254166,USD,100464,134069.21,P8421,2,S091,Danny,85088856
20180508,ICG_B191-0011,S0007USD,Nectarine Marketing Pte Ltd,864955,98254166,USD,87450,116702.03,P8422,2,S093,Lily,85089620
20180514,ICG_B191-0018,A0029USD,Watermelon Import & Export Pte Ltd,981168,95558190,USD,45972.5,61235.37,P8423,1,S089,Bala,85084539
20180430,JE_J1810069,A0083USD,Olive Dealer Pte Ltd,460044,98270819,USD,0,493.5,P8424,3,S093,Lily,85089620
20180515,BW_A191000021,G0021USD,Tomato Trading Pte Ltd,761469,94969259,USD,11525.5,15254,P8425,4,S088,Ali,85084183
20180515,BW_A191000021,G0021USD,Tomato Trading Pte Ltd,761469,94969259,USD,5000,6547,P8426,5,S093,Lily,85089620
20180515,BW_A191000020,G0021USD,Tomato Trading Pte Ltd,761469,94969259,USD,20000,26196,P8427,1,S094,John,85084094
20180515,BR_R191000006,G0021USD,Tomato Trading Pte Ltd,761469,94969259,USD,0,-0.5,P8428,2,S089,Bala,85084539
20180515,BR_D191000022,P0016SGD,Cherry Automation Pte Ltd,931860,99477183,SGD,783.24,783.24,P8429,4,S091,Danny,85088856
20180509,ICG_B191-0010,H0002SGD,Soursop Relay Pte Ltd,122468,97979602,SGD,4413.75,4413.75,P8430,3,S095,Mary,85095164
20180516,BR_D191000023,S0046USD,Grape Automation Pte Ltd,396544,94781253,USD,47915,63631.12,P8431,5,S088,Ali,85084183
20180513,ICG_B191-0016,H0004USD,Nectarine Master Pte Ltd,366460,94776422,USD,45599.75,60738.87,P8432,4,S091,Danny,85088856
20180518,ICG_B191-0023,M0021USD,Cloudberry Distribution Pte Ltd,388046,99274063,USD,25163.19,33756.42,P8433,1,S088,Ali,85084183
20180518,ICG_B191-0022,W0012SGD,Dragonfruit (or Pitaya) Export Pte Ltd,254291,98143208,SGD,22593.48,22593.48,P8434,3,S094,John,85084094
20180515,ICG_B191-0019,M0030USD,Blueberry Expert Pte Ltd,205860,98158670,USD,76800,102489.6,P8435,2,S093,Lily,85089620
20180430,JE_J1810070,S0023SGD,Grape Relay Pte Ltd,364211,95033313,SGD,0,0,P8436,3,S088,Ali,85084183
20180521,ICG_B191-0025,K0010USD,Watermelon Specialist Pte Ltd,813808,98431300,USD,49963,67125.29,P7226,4,S095,Mary,85095164
20180517,BR_D191000024,K0010USD,Watermelon Specialist Pte Ltd,813808,98431300,USD,131890,173831.02,P7589,2,S095,Mary,85095164
20180521,BR_D191000025,M0021USD,Cloudberry Distribution Pte Ltd,388046,99274063,USD,25163.19,33756.42,P8437,2,S091,Danny,85088856
20180521,BR_D191000026,F0008USD,Jackfruit Relay Pte Ltd,569156,99137431,USD,46656,62715,P8438,4,S094,John,85084094
20180521,BD_R191000008,F0008USD,Jackfruit Relay Pte Ltd,569156,99137431,USD,46896.5,-63005.45,P8439,3,S094,John,85084094
20180521,BR_D191000027,S0058USD,Olive Trading Pte Ltd,251589,95254350,USD,42750,57464.55,P8440,3,S093,Lily,85089620
20180521,ICG_B191-0026,S0002USD,Ugli fruit Expert Pte Ltd,244049,96520595,USD,92274,123970.12,P5685,3,S091,Danny,85088856
20180522,ICG_B191-0027,J0005USD,Coconut Master Pte Ltd,211417,99197039,USD,85904.6,115026.26,P8441,5,S094,John,85084094
20180524,BR_D191000028,S0007USD,Nectarine Marketing Pte Ltd,864955,98254166,USD,100464,134069.21,P8442,1,S095,Mary,85095164
20180524,BR_D191000029,B0018,Lychee Import & Export Pte Ltd,155809,95950263,USD,415020.05,552806.71,P8443,5,S091,Danny,85088856
20180525,BR_D191000030,A0003USD,White currant Import Pte Ltd,569245,96940666,USD,120000,156466.25,P8444,4,S093,Lily,85089620
20180530,ICG_B191-0031,N0004USD,Cucumber Expert Pte Ltd,671919,97139826,USD,188977.95,254288.73,P8445,2,S090,Charles,85081768
20180524,ICG_B191-0029,K0005USD,Honeyberry Dealer Pte Ltd,601097,99056754,USD,50080.8,67273.54,P8446,3,S093,Lily,85089620
20180528,ICG_B191-0028,H0008SGD,Jambul Trading Pte Ltd,614932,96010008,SGD,7261.61,7261.61,P8447,4,S088,Ali,85084183
20180528,ICG_B191-0032,P0026USD,Longan Innovation Pte Ltd,431541,99001149,USD,759924,1016778.31,P8448,1,S090,Charles,85081768
20180525,BR_D191000031,E0019USD,Currant Import & Export Pte Ltd,474952,96868496,USD,81000,108880.2,P8449,2,S094,John,85084094
20180528,BR_D191000032,E0017USD,Blackcurrant Logistics Pte Ltd,302746,96740621,USD,95706,125805.54,P8385,3,S095,Mary,85095164
20180530,BR_D191000033,J0019USD,Lime Specialist Pte Ltd,620921,95852550,USD,75600,100699.2,P8450,5,S093,Lily,85089620
20180530,BR_D191000034,S0007USD,Nectarine Marketing Pte Ltd,864955,98254166,USD,87450,116702.03,P8451,5,S090,Charles,85081768
20180530,BR_D191000035,P0018USD,Tamarillo Innovation Pte Ltd,187328,96382378,USD,2840222.8,3778916.44,P8452,2,S093,Lily,85089620
20180525,BR_D191000036,H0002SGD,Soursop Relay Pte Ltd,122468,97979602,SGD,4413.75,4413.75,P8453,3,S092,Eugiene,85094519
20180531,ICG_B191-0033,H0008SGD,Jambul Trading Pte Ltd,614932,96010008,SGD,7152.68,7152.68,P8454,3,S093,Lily,85089620
20180531,BR_D191000037,A0078USD,Purple mangosteen Trading Pte Ltd,526903,96463354,USD,94535,126062.42,P8455,4,S094,John,85084094
20180531,BR_D191000038,H0004USD,Nectarine Master Pte Ltd,366460,94776422,USD,45599.75,60738.87,P8456,1,S088,Ali,85084183
20180531,BD_R191000010,S0003USD,Coconut Logistics Pte Ltd,767961,96621183,USD,31871.07,-42681.74,P8457,2,S093,Lily,85089620
20180526,ICG_B191-0030,K0010USD,Watermelon Specialist Pte Ltd,813808,98431300,USD,131890,176468.82,P8142,5,S090,Charles,85081768
20180531,ICG_B191-0035,N0004USD,Cucumber Expert Pte Ltd,671919,97139826,USD,42322.5,56678.29,P8458,5,S095,Mary,85095164
20180601,ICG_B191-0042,M0021USD,Cloudberry Distribution Pte Ltd,388046,99274063,USD,46513.36,62234.88,P8459,1,S089,Bala,85084539
20180601,ICG_B191-0037,D0013SGD,Redcurrant United Pte Ltd,423834,97184210,SGD,1690.07,1690.07,P8460,4,S093,Lily,85089620
20180524,ICG_B191-0038,F0008USD,Jackfruit Relay Pte Ltd,569156,99137431,USD,46656,62673,P8461,4,S093,Lily,85089620
20180530,ICG_B191-0039,J0005USD,Coconut Master Pte Ltd,211417,99197039,USD,48129.6,64763.19,P8462,4,S091,Danny,85088856
20180601,ICG_B191-0040,E0018USD,Redcurrant United Pte Ltd,125207,97991138,USD,86718.6,116029.49,P8463,2,S089,Bala,85084539
20180508,ICG_B191-0012,S0003USD,Coconut Logistics Pte Ltd,767961,96621183,USD,49400,65924.3,P8464,1,S095,Mary,85095164
20180528,ICG_B191-0041,A0078USD,Purple mangosteen Trading Pte Ltd,526903,96463354,USD,90650,121289.7,P8465,3,S093,Lily,85089620
20180605,BR_D191000039,M0021USD,Cloudberry Distribution Pte Ltd,388046,99274063,USD,0,0,P8466,1,S091,Danny,85088856
20180605,BR_D191000040,M0021USD,Cloudberry Distribution Pte Ltd,388046,99274063,USD,46513.36,62234.88,P7061,4,S089,Bala,85084539
20180528,ICG_B191-0034,S0002USD,Ugli fruit Expert Pte Ltd,244049,96520595,USD,96000,128448,P8467,2,S093,Lily,85089620
20180604,ICG_B191-0043,S0015USD,Pomegranate Master Pte Ltd,631257,98930090,USD,53850,72051.3,P8468,1,S088,Ali,85084183
20180606,BR_D191000041,P0011SGD,Blackcurrant Trading Pte Ltd,172636,98957861,SGD,1153.46,1153.46,P8469,2,S089,Bala,85084539
20180607,BR_D191000042,E0018USD,Redcurrant United Pte Ltd,125207,97991138,USD,86718.6,116029.49,P8470,2,S088,Ali,85084183
20180607,ICG_B191-0036,M0022SGD,Jostaberry Logistics Pte Ltd,556372,95130330,SGD,1284.37,1284.37,P8471,3,S088,Ali,85084183
20180524,BR_D191000043,F0008USD,Jackfruit Relay Pte Ltd,569156,99137431,USD,0,-9.34,P8472,5,S092,Eugiene,85094519
20180611,BR_D191000044,N0004USD,Cucumber Expert Pte Ltd,671919,97139826,USD,188977.95,254288.73,P8473,1,S094,John,85084094
20180608,BR_D191000045,K0010USD,Watermelon Specialist Pte Ltd,813808,98431300,USD,131890,173303.46,P8474,3,S093,Lily,85089620
20180608,BR_D191000046,S0002USD,Ugli fruit Expert Pte Ltd,244049,96520595,USD,92274,123970.12,P8236,4,S091,Danny,85088856
20180608,BR_D191000047,P0026USD,Longan Innovation Pte Ltd,431541,99001149,USD,759924,1016778.31,P7978,5,S093,Lily,85089620
20180608,BR_D191000049,H0008SGD,Jambul Trading Pte Ltd,614932,96010008,SGD,8899.24,8899.24,P7885,4,S088,Ali,85084183
20180611,BR_D191000048,A0029USD,Watermelon Import & Export Pte Ltd,981168,95558190,USD,45972.5,61235.37,P8475,3,S092,Eugiene,85094519
20180612,BR_D191000050,J0005USD,Coconut Master Pte Ltd,211417,99197039,USD,85904.6,115026.26,P8476,3,S092,Eugiene,85094519
20180612,BR_D191000051,A0003USD,White currant Import Pte Ltd,569245,96940666,USD,39000,51363,P8477,2,S094,John,85084094
20180612,ICG_B191-0049,D0011SGD,Tangerine Import Pte Ltd,397160,95147791,SGD,38585.48,38585.48,P8478,4,S094,John,85084094
20180612,ICG_B191-0048,D0013SGD,Redcurrant United Pte Ltd,423834,97184210,SGD,13958.69,13958.69,P6585,3,S092,Eugiene,85094519
20180611,ICG_B191-0045,T0017SGD,Fig Relay Pte Ltd,602359,99401872,SGD,25577.28,25577.28,P8479,1,S089,Bala,85084539
